Sample Name,QC Flag (0 - high qulaity),Site,Plot,Year,Species,Rep,Latitude,Longitude,Elevation (m),Dbh (cm),Ht (m),Date,DOY,Time of Day,%N,LMA (g m-2),Leaf water Content,Leaf size (cm2),15N,13C,%C,C/N,Licor Obs #,PAR Setpoint (umol m-2 s-1),PAR Incident on leaf (umol m-2 s-1),PAR absorbed by leaf (umol m-2 s-1),Absorbed Shortwave Radiation (W/m-2),Heat exchange setpoint (oC),CO2 Setpoint (µmol mol?¹),H2O setpoint (mmol mol-1),Net CO2 Assimilation Rate (umol CO2 m-2 s-1),Transpiration Rate (mol m?² s?¹),Ambient CO2 (µmol mol?¹),Intercellular CO2 (µmol mol?¹),Stomatal Conductance to Water Vapor (mol m-2 s-1),Boundary Layer Conductance to Water Vapor (mol m-2 s-1),Total Conductance to Water Vapor (mol m-2 s-1),Total Conductance to CO2 (mol m-2 s-1),Leaf Temperature used for gas exchange computations (oC),Chamber Air Temperature (oC),Leaf Thermocouple 1 (oC),Saturation vapor pressure at leaf temperature  (kPa),Relative Humidity of Chamber (%),Vapor Pressure of Chamber (kPa),Saturation vapor pressure in chamber (kPa),Vapor pressure deficit at leaf temperature (kPa),LatHFlux (W m-2),SenHFlux (W m-2),NetTherm (W m-2),EBSum (W m-2),Leak from chamber  (umol s-1),Leak as percent of flow (%),Correction factor (K),Correction factor as a percent (%),Sample Cell CO2 conc (µmol mol?¹),Reference Cell CO2 conc (µmol mol?¹),Sample Cell H2O conc (mmol mol?¹),Reference Cell H2O conc (mmol mol?¹),Flow rate to chamber (µmol s?¹),Atmospheric Pressure (kPa),Fan Speed (rpm),Flow through sample cell (µmol s?¹),Flow through reference cell (µmol s?¹),filename,Net CO2 uptake (nmol g leaf-1 s-1),PSN eq 1,pSN eq 2,PSN eq 3,inti_a,a1_init,Amax_init
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:18 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,5,400,400.02,337.21,66.09,-999.9,400,0,7.22,0.00161,392.12,211.95,0.0703,2.29,0.07,0.0433,32.87,33.59,32.87,5.01,52.14,2.72,5.22,2.29,-70.98,89.08,8.93,93.12,0,0,1,0,392.12,399.97,26.63,25.07,600.13,102.04,9990,635.83,726.13,,157.2299652,6.060697885,5.714367344,123.3355555,0.4235627,1.132404181,166.3763066
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:18 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,6,200,199.96,168.57,33.04,-999.9,400,0,5.83,0.00149,393.57,211.95,0.0664,2.29,0.07,0.0409,32.63,33.5,32.63,4.95,52.17,2.71,5.2,2.24,-65.53,106.91,10.72,85.14,0,0,1,0,393.57,399.98,26.51,25.06,600.06,102.05,9960,635.41,726.23,,126.9599303,4.650730078,4.444049339,89.989999,0.6957753,1.132404181,166.3763066
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:19 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,7,100,100.12,84.4,16.54,-999.9,400,0,3.43,0.00133,396,211.95,0.0603,2.31,0.07,0.0372,32.47,33.4,32.47,4.9,52.14,2.69,5.17,2.21,-58.79,116.35,11.55,85.66,0,0,1,0,396,399.97,26.36,25.06,600.04,102.04,10090,635.33,726.14,,74.69512195,3.177020861,3.079194218,56.71997868,0.8689024,1.132404181,166.3763066
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:19 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,8,50,49.82,42,8.23,-999.9,400,0,1.64,0.0011,397.87,211.95,0.0495,2.3,0.07,0.0306,32.38,33.33,32.38,4.88,51.91,2.67,5.15,2.21,-48.36,117.15,11.67,88.68,0,0,1,0,397.87,399.95,26.13,25.06,600.14,102.04,10030,635.78,725.69,,35.71428571,1.936313852,1.899532933,29.884717,0.9581882,1.132404181,166.3763066
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:20 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,9,10,10.08,8.5,1.67,-999.9,400,0,-0.04,0.000753,399.81,211.95,0.0334,2.29,0.07,0.0207,32.37,33.28,32.37,4.88,51.38,2.64,5.13,2.24,-33.19,112.03,11.2,91.7,0,0,1,0,399.81,400.07,25.79,25.06,600.08,102.04,9970,634.72,725.86,,-0.871080139,0.476388521,0.474129821,-0.40365575,1.1324042,1.132404181,166.3763066
TF-5-QURU-211-2018,0,TF,5,2018,QURU,211,-9999,-9999,-9999,8,3,7/20/2018,201,12:20 PM,0.0209,45.92,0.58,105.16,-3.21,-32.13,0.4746,22.71,10,0,0,0,0,-999.9,400,0,-0.56,0.000471,400.45,211.95,0.0205,2.28,0.07,0.0127,32.41,33.24,32.41,4.89,50.94,2.61,5.12,2.28,-20.77,102,10.21,91.43,0,0,1,0,400.45,400.08,25.52,25.06,600.18,102.04,9950,634.36,725.82,,-12.19512195,0,0,-10,7777777,1.132404181,166.3763066
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:28 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,1,2000,2000.12,1681.3,321.46,-999.9,400,0,2.99,0.000577,398.27,153.12,0.0202,3.23,0.02,0.0126,34.24,33.61,34.24,5.41,49.64,2.6,5.23,2.82,-25.44,-108.65,-7.78,179.59,470,78,1.018,1.82,398.27,399.97,25.39,25.1,600.03,102.03,9940,111.06,725.06,,26.70835194,8.000038398,7.407440327,171.8191735,7777777,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:29 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,2,1500,1499.99,1261.21,241.67,-999.9,400,0,2.82,0.000537,398.35,153.12,0.0194,3.22,0.02,0.0121,33.93,33.61,33.93,5.32,49.64,2.6,5.23,2.73,-23.66,-55.05,-3.94,159.02,465,78,1.018,1.81,398.35,399.95,25.39,25.11,599.67,102.03,9920,115.06,725.22,,25.18981688,7.792202395,7.228911018,166.4704498,7777777,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:29 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,3,1000,999.99,841.19,161.84,-999.9,400,0,2.76,0.000498,398.44,153.12,0.0186,3.27,0.02,0.0116,33.62,33.57,33.62,5.23,49.74,2.59,5.22,2.64,-21.96,-9.09,-0.64,130.15,462,77,1.018,1.76,398.44,400,25.38,25.12,600.01,102.02,10100,118.63,724.83,,24.65386333,7.407396433,6.896542212,156.6663889,7777777,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:29 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,4,700,700.04,589.23,113.97,-999.9,400,0,2.61,0.000452,398.5,153.12,0.0174,3.23,0.02,0.0108,33.38,33.52,33.38,5.16,49.85,2.59,5.2,2.57,-19.95,24.76,1.76,120.54,459,76,1.018,1.78,398.51,399.98,25.37,25.13,600.16,102.03,9950,122.21,725.63,,23.31397946,6.965253332,6.51169713,145.5575308,0.0381548,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:30 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,5,400,400.03,337.23,66.1,-999.9,400,0,2.56,0.000412,398.65,153.12,0.0163,3.24,0.02,0.0102,33.12,33.42,33.12,5.09,50.12,2.59,5.17,2.49,-18.19,52.27,3.7,103.88,456,76,1.018,1.76,398.65,400.09,25.35,25.14,599.85,102.03,9990,124.79,725.12,,22.8673515,6.060743795,5.714408157,123.3366665,0.0656543,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:30 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,6,200,199.9,168.52,33.03,-999.9,400,0,1.98,0.00039,398.86,153.12,0.0159,3.28,0.02,0.0099,32.86,33.29,32.86,5.01,50.44,2.59,5.14,2.42,-17.19,76.4,5.34,97.58,454,76,1.017,1.73,398.86,399.99,25.34,25.14,599.87,102.02,10130,126.5,725,,17.68646717,4.650080836,4.443456516,89.97499375,0.1054042,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:31 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,7,100,99.92,84.23,16.51,-999.9,400,0,1.34,0.000364,399.26,153.12,0.0152,3.26,0.02,0.00946,32.67,33.16,32.67,4.96,50.78,2.59,5.1,2.37,-16.07,86.13,6.05,92.62,454,76,1.017,1.74,399.26,400.04,25.33,25.14,600.2,102.02,10060,127.26,724.9,,11.9696293,3.172990207,3.075407818,56.63110163,0.15364,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:31 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,8,50,50.09,42.22,8.27,-999.9,400,0,0.48,0.000354,399.62,153.12,0.0149,3.24,0.02,0.00929,32.57,33.11,32.57,4.93,50.92,2.59,5.08,2.34,-15.6,93.11,6.57,92.36,451,75,1.017,1.74,399.62,399.95,25.32,25.14,600.16,102.02,9990,130.12,724.39,,4.287628406,1.944461158,1.907373031,30.05757927,0.15364,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:31 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,9,10,9.99,8.42,1.65,-999.9,400,0,0.13,0.000339,399.96,153.12,0.0143,3.26,0.02,0.00892,32.54,33.07,32.54,4.92,51.01,2.59,5.07,2.34,-14.93,92.45,6.48,85.65,449,75,1.017,1.72,399.96,400.1,25.31,25.14,600.46,102.02,10060,132.26,724.3,,1.161232693,0.47236611,0.470145303,-0.485261203,0.4555605,0.455560518,26.70835194
TF-5-PIST-212-2018,0,TF,5,2018,PIST,212,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:32 PM,0.0125,111.95,0.58,-9999,-2.02,-34.67,0.5014,39.97,10,0,0,0,0,-999.9,400,0,-0.38,0.00033,400.11,153.12,0.0139,3.23,0.02,0.0087,32.53,33.04,32.53,4.92,51.08,2.59,5.06,2.33,-14.55,88.82,6.28,80.55,447,74,1.017,1.73,400.11,399.98,25.31,25.14,600.12,102.02,9950,134.14,724.79,,-3.394372488,0,0,-10,7777777,0.455560518,26.70835194
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:53 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,1,2000,1999.88,1681.1,321.43,-999.9,400,0,0.8,0.000136,399.54,98.03,0.00423,3.24,0,0.00264,35.28,34.24,35.28,5.74,47.78,2.59,5.41,3.15,-5.99,-181.78,-13.06,120.6,232,39,1.009,0.89,399.54,400,25.31,25.24,599.95,102.02,10030,347.07,720.26,,8.959569941,7.999961598,7.407374484,171.81719,7777777,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:54 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,2,1500,1500.1,1261.3,241.69,-999.9,400,0,0.68,0.000117,399.6,98.03,0.00376,3.25,0,0.00235,34.96,34.23,34.96,5.64,47.8,2.59,5.41,3.05,-5.15,-127.71,-9.13,99.71,228,38,1.009,0.87,399.6,399.99,25.31,25.25,600.16,102.01,10070,351.08,720.21,,7.61563445,7.792261761,7.228962111,166.4719722,7777777,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:54 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,3,1000,1000.02,841.22,161.85,-999.9,400,0,0.62,0.0000812,399.64,98.03,0.00275,3.22,0,0.00172,34.48,34.12,34.48,5.49,48.1,2.59,5.38,2.9,-3.58,-62.31,-4.49,91.47,226,38,1.009,0.87,399.64,399.99,25.31,25.27,599.8,102.01,9920,353.19,719.99,,6.943666704,7.407429355,6.896570749,156.6672222,7777777,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:55 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,4,700,700.04,589.23,113.97,-999.9,400,0,0.6,0.0000653,399.62,98.03,0.0023,3.22,0,0.00144,34.12,33.99,34.12,5.38,48.46,2.59,5.34,2.79,-2.88,-23.53,-1.69,85.87,223,37,1.009,0.86,399.62,399.95,25.31,25.28,599.93,102.01,9930,355.74,720,,6.719677456,6.965253332,6.51169713,145.5575308,0.0147193,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:55 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,5,400,399.97,337.17,66.09,-999.9,400,0,0.51,0.0000695,399.66,98.03,0.00252,3.24,0,0.00157,33.86,33.94,33.86,5.3,48.62,2.59,5.32,2.71,-3.07,13.84,0.99,77.84,222,37,1.008,0.85,399.66,399.95,25.33,25.29,600.03,102.01,10000,357.54,719.78,,5.711725837,6.060468312,5.714163259,123.3299998,0.0232389,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:55 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,6,200,200.03,168.62,33.05,-999.9,400,0,0.55,0.0000689,399.59,98.03,0.00254,3.22,0,0.00159,33.7,33.9,33.7,5.25,48.75,2.59,5.31,2.66,-3.04,35.61,2.55,68.17,218,36,1.008,0.84,399.59,399.9,25.35,25.31,599.72,102.01,9950,360.66,719.53,,6.159704334,4.651487264,4.444740716,90.00749944,0.0487177,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:56 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,7,100,99.98,84.28,16.52,-999.9,400,0,0.15,0.0000672,399.8,98.03,0.00252,3.24,0,0.00157,33.58,33.87,33.58,5.22,48.88,2.59,5.3,2.63,-2.96,49.75,3.54,66.84,217,36,1.008,0.83,399.8,399.89,25.36,25.32,600.04,102.01,10010,362.15,719.67,,1.679919364,3.174200021,3.07654435,56.65777719,0.0526375,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:56 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,8,50,50.01,42.16,8.26,-999.9,400,0,0.42,0.0000584,399.82,98.03,0.0022,3.23,0,0.00137,33.55,33.84,33.55,5.21,48.96,2.59,5.3,2.62,-2.58,50.81,3.63,60.12,215,36,1.008,0.83,399.82,400.06,25.37,25.33,600.06,102.01,9960,363.61,719.58,,4.703774219,1.94204919,1.90505214,30.00639974,0.165752,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:57 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,9,10,10.21,8.61,1.69,-999.9,400,0,-0.12,0.0000661,400.01,98.03,0.0025,3.23,0,0.00156,33.48,33.81,33.48,5.19,49.06,2.59,5.29,2.6,-2.91,58.4,4.16,61.34,214,36,1.008,0.82,400.01,399.96,25.38,25.35,600.06,102.01,9990,365.2,719.49,,-1.343935491,0.482191729,0.479877798,-0.285904572,0.2239892,0.223989249,8.959569941
TF-5-PIST-213-2018,0,TF,5,2018,PIST,213,-9999,-9999,-9999,1,0.5,7/20/2018,201,12:57 PM,0.0138,89.29,0.67,-9999,-0.71,-33.19,0.4849,35.1,10,0,0,0,0,-999.9,400,0,-0.32,0.0000536,400.15,98.03,0.00204,3.22,0,0.00128,33.44,33.76,33.44,5.18,49.22,2.6,5.27,2.58,-2.37,55.4,3.97,57,212,35,1.008,0.82,400.15,399.99,25.39,25.36,599.83,102.01,9920,366.57,719.05,,-3.583827976,0,0,-10,7777777,0.223989249,8.959569941
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:23 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,1,2000,2000,1681.2,321.45,-999.9,400,0,3.78,0.00114,395.72,203,0.0344,2.28,0.03,0.0214,35.71,33.61,35.71,5.87,50.03,2.62,5.23,3.26,-50.1,-256.79,-26.27,-11.72,2,0,1,0.01,395.72,399.95,25.6,24.49,599.97,101.99,9900,624.17,709.34,,104.9708414,8,7.407407407,171.8181818,7777777,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:24 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,2,1500,1500.03,1261.24,241.68,-999.9,400,0,3.76,0.00104,395.81,203,0.034,2.29,0.03,0.0211,34.92,33.52,34.92,5.62,50.05,2.6,5.2,3.02,-45.83,-172.81,-17.47,5.57,1,0,1,0,395.82,399.99,25.48,24.47,599.92,101.99,10010,624.28,709.28,,104.4154402,7.792223984,7.228929598,166.4710035,7777777,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:24 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,3,1000,1000.03,841.22,161.85,-999.9,400,0,3.58,0.000911,396.1,203,0.0326,2.3,0.03,0.0202,34.04,33.4,34.04,5.35,50.09,2.59,5.17,2.77,-40.17,-78.8,-7.91,34.98,2,0,1,0.01,396.1,400.04,25.33,24.44,600.05,101.99,10050,624.25,709.24,,99.41682866,7.407440328,6.896580261,156.6675,7777777,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:25 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,4,700,699.8,589.03,113.93,-999.9,400,0,3.43,0.00082,396.18,203,0.0311,2.3,0.03,0.0193,33.48,33.27,33.48,5.19,50.23,2.58,5.13,2.61,-36.16,-26.04,-2.61,49.13,2,0,1,0.01,396.18,399.93,25.21,24.41,600.32,101.99,10030,624.39,709.21,,95.25131908,6.964778009,6.511281693,145.5456768,0.1563058,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:25 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,5,400,399.91,337.12,66.08,-999.9,400,0,3.42,0.000764,396.33,203,0.0307,2.29,0.03,0.0191,32.94,33.16,32.94,5.04,50.38,2.57,5.1,2.47,-33.71,26.65,2.66,61.67,2,0,1,0.01,396.33,400.04,25.12,24.38,600.15,101.99,10010,624.36,709.18,,94.97361844,6.060192773,5.713918308,123.3233318,0.2728409,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:25 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,6,200,199.97,168.58,33.04,-999.9,400,0,3.07,0.000741,396.71,203,0.031,2.31,0.03,0.0193,32.57,33.08,32.57,4.93,50.48,2.56,5.08,2.37,-32.68,63.95,6.33,70.63,2,0,1,0.01,396.71,400.08,25.07,24.35,599.98,101.99,10130,623.5,709.9,,85.25409608,4.650838265,4.444148124,89.99249944,0.4970841,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:26 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,7,100,99.95,84.26,16.51,-999.9,400,0,2.21,0.000734,397.43,203,0.0313,2.3,0.03,0.0194,32.4,33.04,32.4,4.88,50.55,2.56,5.06,2.33,-32.36,79.16,7.85,71.16,1,0,1,0,397.43,399.94,25.04,24.33,599.86,101.99,10080,624.14,709.46,,61.37184116,3.17359518,3.075976149,56.64444074,0.7553457,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:26 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,8,50,50.15,42.28,8.29,-999.9,400,0,1.31,0.000707,398.45,203,0.0308,2.28,0.03,0.0191,32.22,32.93,32.22,4.84,50.75,2.55,5.03,2.28,-31.2,87.23,8.72,73.04,1,0,1,0,398.45,400.04,24.99,24.3,599.8,101.99,9940,624.08,709.96,,36.37878367,1.946269004,1.909112539,30.09594244,1.0108303,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:27 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,9,10,10.08,8.5,1.67,-999.9,400,0,-0.11,0.000655,399.88,203,0.029,2.31,0.03,0.018,32.04,32.79,32.04,4.79,51.01,2.55,4.99,2.24,-28.88,93.44,9.21,75.43,1,0,1,0,399.88,400.03,24.92,24.28,599.88,101.99,10130,624.16,710.24,,-3.054707026,0.476388521,0.474129821,-0.40365575,1.1108026,1.110802554,104.9708414
TF-1-ACRU-214-2018,0,TF,1,2018,ACRU,214,-9999,-9999,-9999,4,2.5,7/20/2018,201,3:27 AM,0.0173,36.01,0.57,47.99,-5.78,-32.42,0.4783,27.69,10,0,0,0,0,-999.9,400,0,-0.51,0.000606,400.33,203,0.0268,2.27,0.03,0.0167,32.03,32.77,32.03,4.78,50.91,2.54,4.99,2.24,-26.74,91.14,9.14,73.54,2,0,1,0.01,400.33,400.06,24.85,24.26,599.71,101.99,9860,623.58,710.33,,-14.16273257,0,0,-10,7777777,1.110802554,104.9708414
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:45 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,1,2000,2000.05,1681.24,321.45,-999.9,400,0,12.43,0.0033,386.28,175.61,0.103,2.28,0.1,0.0633,36.72,35.78,36.72,6.21,51.23,3.02,5.9,3.19,-145.45,-116.53,-12.08,47.39,5,1,1,0.02,386.29,399.99,29.55,26.35,600.06,102.01,9930,619.65,712.97,,163.8976793,8.000016,7.407421125,171.818595,7777777,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:46 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,2,1500,1499.96,1261.18,241.67,-999.9,400,0,12.34,0.00308,386.46,175.61,0.102,2.32,0.1,0.0626,36.15,35.7,36.15,6.02,51.13,3,5.87,3.02,-135.99,-56.78,-5.77,43.13,6,1,1,0.02,386.46,399.98,29.37,26.38,600.47,102.01,10190,619.2,713.22,,162.7109705,7.792186203,7.228897082,166.4700346,7777777,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:46 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,3,1000,1000,841.2,161.85,-999.9,400,0,11.79,0.00277,387.06,175.61,0.0987,2.28,0.1,0.0605,35.44,35.57,35.44,5.79,51.06,2.98,5.83,2.81,-122.23,15.39,1.59,56.6,6,1,1,0.02,387.06,399.92,29.12,26.43,600.09,102.01,9920,619.09,713.3,,155.4588608,7.407407407,6.896551724,156.6666667,7777777,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:47 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,4,700,700.02,589.22,113.97,-999.9,400,0,11.41,0.00258,387.63,175.61,0.0961,2.3,0.1,0.0589,35,35.45,35,5.65,51.12,2.96,5.79,2.69,-113.77,55.88,5.68,61.76,6,1,1,0.02,387.63,400.04,28.97,26.46,600.08,102.01,10070,619.03,712.6,,150.4483122,6.965213731,6.51166252,145.5565432,0.2362116,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:47 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,5,400,400.03,337.22,66.1,-999.9,400,0,9.56,0.00237,389.56,175.61,0.0925,2.29,0.1,0.0567,34.56,35.32,34.56,5.51,51.23,2.94,5.75,2.57,-104.54,93.67,9.55,64.77,6,1,1,0.02,389.56,400.04,28.81,26.51,600.07,102,9990,618.78,712.92,,126.0548523,6.060743795,5.714408157,123.3366665,0.3523866,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:47 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,6,200,200.03,168.63,33.05,-999.9,400,0,6.47,0.00216,392.78,175.61,0.0868,2.3,0.1,0.0533,34.25,35.23,34.25,5.42,51.23,2.93,5.72,2.49,-95.1,121.8,12.32,72.07,6,1,1,0.02,392.78,400.09,28.67,26.58,599.93,102.01,10080,618.03,713.01,,85.31118144,4.651487264,4.444740716,90.00749944,0.5010549,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:48 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,7,100,100.18,84.45,16.55,-999.9,400,0,3.23,0.0019,396.06,175.61,0.0771,2.28,0.1,0.0474,34.1,35.14,34.1,5.37,51.18,2.91,5.69,2.46,-83.62,128.5,13.13,74.56,6,1,1,0.02,396.06,400.04,28.51,26.67,600.14,102.01,9910,618.41,713.06,,42.58966245,3.17822891,3.080329003,56.7466187,0.5748945,0.738396625,163.8976793
TF-5-QURU-215-2018,0,TF,5,2018,QURU,215,-9999,-9999,-9999,40,19.8,7/20/2018,201,1:49 AM,0.0221,75.84,0.56,95.84,-3.6,-29.35,0.4753,21.52,8,50,49.97,42.12,8.26,-999.9,400,0,1.14,0.00146,398.29,175.61,0.0588,2.29,0.1,0.0363,34.06,35.06,34.06,5.36,51.06,2.89,5.67,2.47,-64.33,123.7,12.54,80.17,7,1,1,0.03,398.29,400.01,28.32,26.9,600.02,102,10020,617.67,713.12,,15.03164557,1.94084256,1.903891032,29.9807977,0.5986287,0.738396625,163.8976793
